ID,year,city_ID,city_FAA,aveTemp,LAT,LONG,ELEV,City
3171,2019,52,SAT,70.20833333,29.5443,-98.4839,240.5,San Antonio
3172,2020,52,SAT,71.775,29.5443,-98.4839,240.5,San Antonio
3173,1960,53,SAV,64.65,32.13133,-81.2023,8.7,Savannah
3174,1961,53,SAV,65.78333333,32.13133,-81.2023,8.7,Savannah
3175,1962,53,SAV,65.55,32.13133,-81.2023,8.7,Savannah
3176,1963,53,SAV,64.775,32.13133,-81.2023,8.7,Savannah
3177,1964,53,SAV,65.5,32.13133,-81.2023,8.7,Savannah
3178,1965,53,SAV,65.65833333,32.13133,-81.2023,8.7,Savannah
3179,1966,53,SAV,64.43333333,32.13133,-81.2023,8.7,Savannah
3180,1967,53,SAV,65.71666667,32.13133,-81.2023,8.7,Savannah
3181,1968,53,SAV,64.83333333,32.13133,-81.2023,8.7,Savannah
3182,1969,53,SAV,64.26666667,32.13133,-81.2023,8.7,Savannah
3183,1970,53,SAV,65.95833333,32.13133,-81.2023,8.7,Savannah
3184,1971,53,SAV,67.025,32.13133,-81.2023,8.7,Savannah
3185,1972,53,SAV,67.04166667,32.13133,-81.2023,8.7,Savannah
3186,1973,53,SAV,66.88333333,32.13133,-81.2023,8.7,Savannah
3187,1974,53,SAV,67.24166667,32.13133,-81.2023,8.7,Savannah
3188,1975,53,SAV,67.525,32.13133,-81.2023,8.7,Savannah
3189,1976,53,SAV,64.35833333,32.13133,-81.2023,8.7,Savannah
3190,1977,53,SAV,66.11666667,32.13133,-81.2023,8.7,Savannah
3191,1978,53,SAV,66.08333333,32.13133,-81.2023,8.7,Savannah
3192,1979,53,SAV,65.975,32.13133,-81.2023,8.7,Savannah
3193,1980,53,SAV,66.13333333,32.13133,-81.2023,8.7,Savannah
3194,1981,53,SAV,65.66666667,32.13133,-81.2023,8.7,Savannah
3195,1982,53,SAV,67.525,32.13133,-81.2023,8.7,Savannah
3196,1983,53,SAV,65.59166667,32.13133,-81.2023,8.7,Savannah
3197,1984,53,SAV,66.96666667,32.13133,-81.2023,8.7,Savannah
3198,1985,53,SAV,67.58333333,32.13133,-81.2023,8.7,Savannah
3199,1986,53,SAV,68.63333333,32.13133,-81.2023,8.7,Savannah
3200,1987,53,SAV,66.54166667,32.13133,-81.2023,8.7,Savannah
3201,1988,53,SAV,65.7,32.13133,-81.2023,8.7,Savannah
3202,1989,53,SAV,67.025,32.13133,-81.2023,8.7,Savannah
3203,1990,53,SAV,69.36666667,32.13133,-81.2023,8.7,Savannah
3204,1991,53,SAV,68.43333333,32.13133,-81.2023,8.7,Savannah
3205,1992,53,SAV,66.71666667,32.13133,-81.2023,8.7,Savannah
3206,1993,53,SAV,67.18333333,32.13133,-81.2023,8.7,Savannah
3207,1994,53,SAV,67.94166667,32.13133,-81.2023,8.7,Savannah
3208,1995,53,SAV,67.475,32.13133,-81.2023,8.7,Savannah
3209,1996,53,SAV,65.94166667,32.13133,-81.2023,8.7,Savannah
3210,1997,53,SAV,65.63333333,32.13133,-81.2023,8.7,Savannah
3211,1998,53,SAV,67.99166667,32.13133,-81.2023,8.7,Savannah
3212,1999,53,SAV,66.56666667,32.13133,-81.2023,8.7,Savannah
3213,2000,53,SAV,65.225,32.13133,-81.2023,8.7,Savannah
3214,2001,53,SAV,66.40833333,32.13133,-81.2023,8.7,Savannah
3215,2002,53,SAV,67.13333333,32.13133,-81.2023,8.7,Savannah
3216,2003,53,SAV,66.38333333,32.13133,-81.2023,8.7,Savannah
3217,2004,53,SAV,66.24166667,32.13133,-81.2023,8.7,Savannah
3218,2005,53,SAV,65.9,32.13133,-81.2023,8.7,Savannah
3219,2006,53,SAV,66.525,32.13133,-81.2023,8.7,Savannah
3220,2007,53,SAV,67.29166667,32.13133,-81.2023,8.7,Savannah
3221,2008,53,SAV,67.21666667,32.13133,-81.2023,8.7,Savannah
3222,2009,53,SAV,66.725,32.13133,-81.2023,8.7,Savannah
3223,2010,53,SAV,66.025,32.13133,-81.2023,8.7,Savannah
3224,2011,53,SAV,67.95,32.13133,-81.2023,8.7,Savannah
3225,2012,53,SAV,68.33333333,32.13133,-81.2023,8.7,Savannah
3226,2013,53,SAV,67.3,32.13133,-81.2023,8.7,Savannah
3227,2014,53,SAV,67.45,32.13133,-81.2023,8.7,Savannah
3228,2015,53,SAV,68.69166667,32.13133,-81.2023,8.7,Savannah
3229,2016,53,SAV,69.09166667,32.13133,-81.2023,8.7,Savannah
3230,2017,53,SAV,69.73333333,32.13133,-81.2023,8.7,Savannah
3231,2018,53,SAV,68.59166667,32.13133,-81.2023,8.7,Savannah
3232,2019,53,SAV,69.83333333,32.13133,-81.2023,8.7,Savannah
3233,2020,53,SAV,70.34166667,32.13133,-81.2023,8.7,Savannah
3234,1960,54,SDF,54.475,38.1811,-85.7391,148.7,Louisville
3235,1961,54,SDF,54.71666667,38.1811,-85.7391,148.7,Louisville
3236,1962,54,SDF,55.075,38.1811,-85.7391,148.7,Louisville
3237,1963,54,SDF,54.51666667,38.1811,-85.7391,148.7,Louisville
3238,1964,54,SDF,56.31666667,38.1811,-85.7391,148.7,Louisville
3239,1965,54,SDF,56.48333333,38.1811,-85.7391,148.7,Louisville
3240,1966,54,SDF,54.775,38.1811,-85.7391,148.7,Louisville
3241,1967,54,SDF,55.40833333,38.1811,-85.7391,148.7,Louisville
3242,1968,54,SDF,55.46666667,38.1811,-85.7391,148.7,Louisville
3243,1969,54,SDF,55.18333333,38.1811,-85.7391,148.7,Louisville
3244,1970,54,SDF,55.925,38.1811,-85.7391,148.7,Louisville
3245,1971,54,SDF,56.50833333,38.1811,-85.7391,148.7,Louisville
3246,1972,54,SDF,55.88333333,38.1811,-85.7391,148.7,Louisville
3247,1973,54,SDF,57.875,38.1811,-85.7391,148.7,Louisville
3248,1974,54,SDF,56.23333333,38.1811,-85.7391,148.7,Louisville
3249,1975,54,SDF,57.66666667,38.1811,-85.7391,148.7,Louisville
3250,1976,54,SDF,55.38333333,38.1811,-85.7391,148.7,Louisville
3251,1977,54,SDF,56.83333333,38.1811,-85.7391,148.7,Louisville
3252,1978,54,SDF,55.025,38.1811,-85.7391,148.7,Louisville
3253,1979,54,SDF,54.875,38.1811,-85.7391,148.7,Louisville
3254,1980,54,SDF,56.23333333,38.1811,-85.7391,148.7,Louisville
3255,1981,54,SDF,56.33333333,38.1811,-85.7391,148.7,Louisville
3256,1982,54,SDF,56.01666667,38.1811,-85.7391,148.7,Louisville
3257,1983,54,SDF,56.24166667,38.1811,-85.7391,148.7,Louisville
3258,1984,54,SDF,56.51666667,38.1811,-85.7391,148.7,Louisville
3259,1985,54,SDF,56.15,38.1811,-85.7391,148.7,Louisville
3260,1986,54,SDF,57.775,38.1811,-85.7391,148.7,Louisville
3261,1987,54,SDF,58.00833333,38.1811,-85.7391,148.7,Louisville
3262,1988,54,SDF,56.63333333,38.1811,-85.7391,148.7,Louisville
3263,1989,54,SDF,55.91666667,38.1811,-85.7391,148.7,Louisville
3264,1990,54,SDF,59.36666667,38.1811,-85.7391,148.7,Louisville
3265,1991,54,SDF,59.63333333,38.1811,-85.7391,148.7,Louisville
3266,1992,54,SDF,57.33333333,38.1811,-85.7391,148.7,Louisville
3267,1993,54,SDF,56.63333333,38.1811,-85.7391,148.7,Louisville
3268,1994,54,SDF,57.33333333,38.1811,-85.7391,148.7,Louisville
3269,1995,54,SDF,57.21666667,38.1811,-85.7391,148.7,Louisville
3270,1996,54,SDF,55.85833333,38.1811,-85.7391,148.7,Louisville
3271,1997,54,SDF,56.2,38.1811,-85.7391,148.7,Louisville
3272,1998,54,SDF,60.35,38.1811,-85.7391,148.7,Louisville
3273,1999,54,SDF,59.20833333,38.1811,-85.7391,148.7,Louisville
3274,2000,54,SDF,57.03333333,38.1811,-85.7391,148.7,Louisville
3275,2001,54,SDF,58.59166667,38.1811,-85.7391,148.7,Louisville
3276,2002,54,SDF,59.14166667,38.1811,-85.7391,148.7,Louisville
3277,2003,54,SDF,56.76666667,38.1811,-85.7391,148.7,Louisville
3278,2004,54,SDF,58.56666667,38.1811,-85.7391,148.7,Louisville
3279,2005,54,SDF,58.475,38.1811,-85.7391,148.7,Louisville
3280,2006,54,SDF,58.49166667,38.1811,-85.7391,148.7,Louisville
3281,2007,54,SDF,60.24166667,38.1811,-85.7391,148.7,Louisville
3282,2008,54,SDF,57.925,38.1811,-85.7391,148.7,Louisville
3283,2009,54,SDF,57,38.1811,-85.7391,148.7,Louisville
3284,2010,54,SDF,59.05833333,38.1811,-85.7391,148.7,Louisville
3285,2011,54,SDF,59.39166667,38.1811,-85.7391,148.7,Louisville
3286,2012,54,SDF,60.79166667,38.1811,-85.7391,148.7,Louisville
3287,2013,54,SDF,57.44166667,38.1811,-85.7391,148.7,Louisville
3288,2014,54,SDF,56.7,38.1811,-85.7391,148.7,Louisville
3289,2015,54,SDF,59.2,38.1811,-85.7391,148.7,Louisville
3290,2016,54,SDF,60.64166667,38.1811,-85.7391,148.7,Louisville
3291,2017,54,SDF,60.56666667,38.1811,-85.7391,148.7,Louisville
3292,2018,54,SDF,59.46666667,38.1811,-85.7391,148.7,Louisville
3293,2019,54,SDF,60.09166667,38.1811,-85.7391,148.7,Louisville
3294,2020,54,SDF,59.80833333,38.1811,-85.7391,148.7,Louisville
3295,1960,55,SEA,50.71666667,47.4444,-122.3138,112.8,Seattle
3296,1961,55,SEA,51.95833333,47.4444,-122.3138,112.8,Seattle
3297,1962,55,SEA,50.95,47.4444,-122.3138,112.8,Seattle
3298,1963,55,SEA,51.79166667,47.4444,-122.3138,112.8,Seattle
3299,1964,55,SEA,49.98333333,47.4444,-122.3138,112.8,Seattle
3300,1965,55,SEA,52.50833333,47.4444,-122.3138,112.8,Seattle
3301,1966,55,SEA,51.79166667,47.4444,-122.3138,112.8,Seattle
3302,1967,55,SEA,53.21666667,47.4444,-122.3138,112.8,Seattle
3303,1968,55,SEA,52.425,47.4444,-122.3138,112.8,Seattle
3304,1969,55,SEA,52.26666667,47.4444,-122.3138,112.8,Seattle
3305,1970,55,SEA,51.81666667,47.4444,-122.3138,112.8,Seattle
3306,1971,55,SEA,50.625,47.4444,-122.3138,112.8,Seattle
3307,1972,55,SEA,51.11666667,47.4444,-122.3138,112.8,Seattle
3308,1973,55,SEA,51.625,47.4444,-122.3138,112.8,Seattle
3309,1974,55,SEA,52.40833333,47.4444,-122.3138,112.8,Seattle
3310,1975,55,SEA,51.25,47.4444,-122.3138,112.8,Seattle
3311,1976,55,SEA,52.45833333,47.4444,-122.3138,112.8,Seattle
3312,1977,55,SEA,52.95833333,47.4444,-122.3138,112.8,Seattle
3313,1978,55,SEA,52.55833333,47.4444,-122.3138,112.8,Seattle
3314,1979,55,SEA,52.99166667,47.4444,-122.3138,112.8,Seattle
3315,1980,55,SEA,51.34166667,47.4444,-122.3138,112.8,Seattle
3316,1981,55,SEA,52.59166667,47.4444,-122.3138,112.8,Seattle
3317,1982,55,SEA,51.3,47.4444,-122.3138,112.8,Seattle
3318,1983,55,SEA,52.65,47.4444,-122.3138,112.8,Seattle
3319,1984,55,SEA,51.475,47.4444,-122.3138,112.8,Seattle
3320,1985,55,SEA,49.85833333,47.4444,-122.3138,112.8,Seattle
3321,1986,55,SEA,52.83333333,47.4444,-122.3138,112.8,Seattle
3322,1987,55,SEA,53.6,47.4444,-122.3138,112.8,Seattle
3323,1988,55,SEA,52.39166667,47.4444,-122.3138,112.8,Seattle
3324,1989,55,SEA,52.44166667,47.4444,-122.3138,112.8,Seattle
3325,1990,55,SEA,52.29166667,47.4444,-122.3138,112.8,Seattle
3326,1991,55,SEA,52.84166667,47.4444,-122.3138,112.8,Seattle
3327,1992,55,SEA,54.275,47.4444,-122.3138,112.8,Seattle
3328,1993,55,SEA,52.175,47.4444,-122.3138,112.8,Seattle
3329,1994,55,SEA,53.43333333,47.4444,-122.3138,112.8,Seattle
3330,1995,55,SEA,54.35833333,47.4444,-122.3138,112.8,Seattle
3331,1996,55,SEA,51.81666667,47.4444,-122.3138,112.8,Seattle
3332,1997,55,SEA,52.5,47.4444,-122.3138,112.8,Seattle
3333,1998,55,SEA,53.025,47.4444,-122.3138,112.8,Seattle
3334,1999,55,SEA,51.43333333,47.4444,-122.3138,112.8,Seattle
3335,2000,55,SEA,51.475,47.4444,-122.3138,112.8,Seattle
3336,2001,55,SEA,51.25,47.4444,-122.3138,112.8,Seattle
3337,2002,55,SEA,51.61666667,47.4444,-122.3138,112.8,Seattle
3338,2003,55,SEA,53.00833333,47.4444,-122.3138,112.8,Seattle
3339,2004,55,SEA,53.39166667,47.4444,-122.3138,112.8,Seattle
3340,2005,55,SEA,52.81666667,47.4444,-122.3138,112.8,Seattle
3341,2006,55,SEA,53.15,47.4444,-122.3138,112.8,Seattle
3342,2007,55,SEA,52,47.4444,-122.3138,112.8,Seattle
3343,2008,55,SEA,51.425,47.4444,-122.3138,112.8,Seattle
3344,2009,55,SEA,52.14166667,47.4444,-122.3138,112.8,Seattle
3345,2010,55,SEA,52.69166667,47.4444,-122.3138,112.8,Seattle
3346,2011,55,SEA,50.99166667,47.4444,-122.3138,112.8,Seattle
3347,2012,55,SEA,52.3,47.4444,-122.3138,112.8,Seattle
3348,2013,55,SEA,53.74166667,47.4444,-122.3138,112.8,Seattle
3349,2014,55,SEA,55.01666667,47.4444,-122.3138,112.8,Seattle
3350,2015,55,SEA,55.56666667,47.4444,-122.3138,112.8,Seattle
3351,2016,55,SEA,55.075,47.4444,-122.3138,112.8,Seattle
3352,2017,55,SEA,53.25,47.4444,-122.3138,112.8,Seattle
3353,2018,55,SEA,54.65833333,47.4444,-122.3138,112.8,Seattle
3354,2019,55,SEA,54,47.4444,-122.3138,112.8,Seattle
3355,2020,55,SEA,54.35833333,47.4444,-122.3138,112.8,Seattle
3356,1960,56,SFO,56.36666667,37.7705,-122.4269,45.7,San Francisco
3357,1961,56,SFO,56.89166667,37.7705,-122.4269,45.7,San Francisco
3358,1962,56,SFO,56.05833333,37.7705,-122.4269,45.7,San Francisco
3359,1963,56,SFO,57.04166667,37.7705,-122.4269,45.7,San Francisco
3360,1964,56,SFO,56.43333333,37.7705,-122.4269,45.7,San Francisco
3361,1965,56,SFO,56.46666667,37.7705,-122.4269,45.7,San Francisco
3362,1966,56,SFO,56.8,37.7705,-122.4269,45.7,San Francisco
3363,1967,56,SFO,56.90833333,37.7705,-122.4269,45.7,San Francisco
3364,1968,56,SFO,56.975,37.7705,-122.4269,45.7,San Francisco
3365,1969,56,SFO,56.44166667,37.7705,-122.4269,45.7,San Francisco
3366,1970,56,SFO,56.93333333,37.7705,-122.4269,45.7,San Francisco
3367,1971,56,SFO,55.55833333,37.7705,-122.4269,45.7,San Francisco
3368,1972,56,SFO,56.09166667,37.7705,-122.4269,45.7,San Francisco
3369,1973,56,SFO,56.41666667,37.7705,-122.4269,45.7,San Francisco
3370,1974,56,SFO,56.21666667,37.7705,-122.4269,45.7,San Francisco
3371,1975,56,SFO,55.8,37.7705,-122.4269,45.7,San Francisco
3372,1976,56,SFO,57.625,37.7705,-122.4269,45.7,San Francisco
3373,1977,56,SFO,57,37.7705,-122.4269,45.7,San Francisco
3374,1978,56,SFO,58.08333333,37.7705,-122.4269,45.7,San Francisco
3375,1979,56,SFO,58.08333333,37.7705,-122.4269,45.7,San Francisco
3376,1980,56,SFO,57.39166667,37.7705,-122.4269,45.7,San Francisco
3377,1981,56,SFO,57.25833333,37.7705,-122.4269,45.7,San Francisco
3378,1982,56,SFO,56.15,37.7705,-122.4269,45.7,San Francisco
3379,1983,56,SFO,58.875,37.7705,-122.4269,45.7,San Francisco
3380,1984,56,SFO,58.23333333,37.7705,-122.4269,45.7,San Francisco
3381,1985,56,SFO,58.48333333,37.7705,-122.4269,45.7,San Francisco
3382,1986,56,SFO,60.1,37.7705,-122.4269,45.7,San Francisco
3383,1987,56,SFO,59.325,37.7705,-122.4269,45.7,San Francisco
3384,1988,56,SFO,59.21666667,37.7705,-122.4269,45.7,San Francisco
3385,1989,56,SFO,58.25,37.7705,-122.4269,45.7,San Francisco
3386,1990,56,SFO,58.775,37.7705,-122.4269,45.7,San Francisco
3387,1991,56,SFO,58.5,37.7705,-122.4269,45.7,San Francisco
3388,1992,56,SFO,60.8,37.7705,-122.4269,45.7,San Francisco
3389,1993,56,SFO,59.78333333,37.7705,-122.4269,45.7,San Francisco
3390,1994,56,SFO,57.64166667,37.7705,-122.4269,45.7,San Francisco
3391,1995,56,SFO,59.78333333,37.7705,-122.4269,45.7,San Francisco
3392,1996,56,SFO,60.20833333,37.7705,-122.4269,45.7,San Francisco
3393,1997,56,SFO,59.975,37.7705,-122.4269,45.7,San Francisco
3394,1998,56,SFO,56.81666667,37.7705,-122.4269,45.7,San Francisco
3395,1999,56,SFO,56.13333333,37.7705,-122.4269,45.7,San Francisco
3396,2000,56,SFO,57.26666667,37.7705,-122.4269,45.7,San Francisco
3397,2001,56,SFO,57.6,37.7705,-122.4269,45.7,San Francisco
3398,2002,56,SFO,56.9,37.7705,-122.4269,45.7,San Francisco
3399,2003,56,SFO,58.20833333,37.7705,-122.4269,45.7,San Francisco
3400,2004,56,SFO,58.3,37.7705,-122.4269,45.7,San Francisco
3401,2005,56,SFO,57.91666667,37.7705,-122.4269,45.7,San Francisco
3402,2006,56,SFO,56.725,37.7705,-122.4269,45.7,San Francisco
3403,2007,56,SFO,57.25,37.7705,-122.4269,45.7,San Francisco
3404,2008,56,SFO,57.35,37.7705,-122.4269,45.7,San Francisco
3405,2009,56,SFO,57.44166667,37.7705,-122.4269,45.7,San Francisco
3406,2010,56,SFO,56.875,37.7705,-122.4269,45.7,San Francisco
3407,2011,56,SFO,56.68333333,37.7705,-122.4269,45.7,San Francisco
3408,2012,56,SFO,56.78333333,37.7705,-122.4269,45.7,San Francisco
3409,2013,56,SFO,57.4,37.7705,-122.4269,45.7,San Francisco
3410,2014,56,SFO,59.875,37.7705,-122.4269,45.7,San Francisco
3411,2015,56,SFO,59.725,37.7705,-122.4269,45.7,San Francisco
3412,2016,56,SFO,58.48333333,37.7705,-122.4269,45.7,San Francisco
3413,2017,56,SFO,58.825,37.7705,-122.4269,45.7,San Francisco
3414,2018,56,SFO,57.9,37.7705,-122.4269,45.7,San Francisco
3415,2019,56,SFO,58.34166667,37.7705,-122.4269,45.7,San Francisco
3416,2020,56,SFO,58.79166667,37.7705,-122.4269,45.7,San Francisco
3417,1960,57,SLC,51.85,40.7781,-111.9694,1287.8,Salt Lake City
3418,1961,57,SLC,52.19166667,40.7781,-111.9694,1287.8,Salt Lake City
3419,1962,57,SLC,50.55833333,40.7781,-111.9694,1287.8,Salt Lake City
3420,1963,57,SLC,50.85,40.7781,-111.9694,1287.8,Salt Lake City
3421,1964,57,SLC,48.25,40.7781,-111.9694,1287.8,Salt Lake City
3422,1965,57,SLC,50.43333333,40.7781,-111.9694,1287.8,Salt Lake City
3423,1966,57,SLC,52.24166667,40.7781,-111.9694,1287.8,Salt Lake City
3424,1967,57,SLC,51.825,40.7781,-111.9694,1287.8,Salt Lake City
3425,1968,57,SLC,50.21666667,40.7781,-111.9694,1287.8,Salt Lake City
3426,1969,57,SLC,51.825,40.7781,-111.9694,1287.8,Salt Lake City
3427,1970,57,SLC,51.48333333,40.7781,-111.9694,1287.8,Salt Lake City
3428,1971,57,SLC,50.39166667,40.7781,-111.9694,1287.8,Salt Lake City
3429,1972,57,SLC,52.275,40.7781,-111.9694,1287.8,Salt Lake City
3430,1973,57,SLC,51.30833333,40.7781,-111.9694,1287.8,Salt Lake City
3431,1974,57,SLC,52.75,40.7781,-111.9694,1287.8,Salt Lake City
3432,1975,57,SLC,50.68333333,40.7781,-111.9694,1287.8,Salt Lake City
3433,1976,57,SLC,51.54166667,40.7781,-111.9694,1287.8,Salt Lake City
3434,1977,57,SLC,53.10833333,40.7781,-111.9694,1287.8,Salt Lake City
3435,1978,57,SLC,53.20833333,40.7781,-111.9694,1287.8,Salt Lake City
3436,1979,57,SLC,52.55833333,40.7781,-111.9694,1287.8,Salt Lake City
3437,1980,57,SLC,52.79166667,40.7781,-111.9694,1287.8,Salt Lake City
3438,1981,57,SLC,54.225,40.7781,-111.9694,1287.8,Salt Lake City
3439,1982,57,SLC,50.91666667,40.7781,-111.9694,1287.8,Salt Lake City
3440,1983,57,SLC,53.43333333,40.7781,-111.9694,1287.8,Salt Lake City
3441,1984,57,SLC,50.925,40.7781,-111.9694,1287.8,Salt Lake City
3442,1985,57,SLC,51.70833333,40.7781,-111.9694,1287.8,Salt Lake City
3443,1986,57,SLC,52.61666667,40.7781,-111.9694,1287.8,Salt Lake City
3444,1987,57,SLC,53.325,40.7781,-111.9694,1287.8,Salt Lake City
3445,1988,57,SLC,53.19166667,40.7781,-111.9694,1287.8,Salt Lake City
3446,1989,57,SLC,52.05833333,40.7781,-111.9694,1287.8,Salt Lake City
3447,1990,57,SLC,53.26666667,40.7781,-111.9694,1287.8,Salt Lake City
3448,1991,57,SLC,51.73333333,40.7781,-111.9694,1287.8,Salt Lake City
3449,1992,57,SLC,53.6,40.7781,-111.9694,1287.8,Salt Lake City
3450,1993,57,SLC,50.175,40.7781,-111.9694,1287.8,Salt Lake City
3451,1994,57,SLC,54.51666667,40.7781,-111.9694,1287.8,Salt Lake City
3452,1995,57,SLC,53.825,40.7781,-111.9694,1287.8,Salt Lake City
3453,1996,57,SLC,54.19166667,40.7781,-111.9694,1287.8,Salt Lake City
3454,1997,57,SLC,53.29166667,40.7781,-111.9694,1287.8,Salt Lake City
3455,1998,57,SLC,52.81666667,40.7781,-111.9694,1287.8,Salt Lake City
3456,1999,57,SLC,53.15,40.7781,-111.9694,1287.8,Salt Lake City
3457,2000,57,SLC,53.65,40.7781,-111.9694,1287.8,Salt Lake City
3458,2001,57,SLC,53.68333333,40.7781,-111.9694,1287.8,Salt Lake City
3459,2002,57,SLC,51.85833333,40.7781,-111.9694,1287.8,Salt Lake City
3460,2003,57,SLC,54.84166667,40.7781,-111.9694,1287.8,Salt Lake City
3461,2004,57,SLC,52,40.7781,-111.9694,1287.8,Salt Lake City
3462,2005,57,SLC,53.25,40.7781,-111.9694,1287.8,Salt Lake City
3463,2006,57,SLC,53.68333333,40.7781,-111.9694,1287.8,Salt Lake City
3464,2007,57,SLC,53.74166667,40.7781,-111.9694,1287.8,Salt Lake City
3465,2008,57,SLC,51.89166667,40.7781,-111.9694,1287.8,Salt Lake City
3466,2009,57,SLC,52.05,40.7781,-111.9694,1287.8,Salt Lake City
3467,2010,57,SLC,52.60833333,40.7781,-111.9694,1287.8,Salt Lake City
3468,2011,57,SLC,51.68333333,40.7781,-111.9694,1287.8,Salt Lake City
3469,2012,57,SLC,56.50833333,40.7781,-111.9694,1287.8,Salt Lake City
3470,2013,57,SLC,53.225,40.7781,-111.9694,1287.8,Salt Lake City
3471,2014,57,SLC,55.525,40.7781,-111.9694,1287.8,Salt Lake City
3472,2015,57,SLC,56.26666667,40.7781,-111.9694,1287.8,Salt Lake City
3473,2016,57,SLC,56.20833333,40.7781,-111.9694,1287.8,Salt Lake City
3474,2017,57,SLC,56.09166667,40.7781,-111.9694,1287.8,Salt Lake City
3475,2018,57,SLC,56.15833333,40.7781,-111.9694,1287.8,Salt Lake City
3476,2019,57,SLC,53.50833333,40.7781,-111.9694,1287.8,Salt Lake City
3477,2020,57,SLC,55.625,40.7781,-111.9694,1287.8,Salt Lake City
3478,1960,58,STL,54.63333333,38.7525,-90.3736,161.8,St Louis
3479,1961,58,STL,53.8,38.7525,-90.3736,161.8,St Louis
3480,1962,58,STL,54.55,38.7525,-90.3736,161.8,St Louis
3481,1963,58,STL,54.28333333,38.7525,-90.3736,161.8,St Louis
3482,1964,58,STL,55.975,38.7525,-90.3736,161.8,St Louis
3483,1965,58,STL,56.01666667,38.7525,-90.3736,161.8,St Louis
3484,1966,58,STL,54.125,38.7525,-90.3736,161.8,St Louis
3485,1967,58,STL,54.61666667,38.7525,-90.3736,161.8,St Louis
3486,1968,58,STL,54.49166667,38.7525,-90.3736,161.8,St Louis
3487,1969,58,STL,54.6,38.7525,-90.3736,161.8,St Louis
3488,1970,58,STL,55.025,38.7525,-90.3736,161.8,St Louis
3489,1971,58,STL,56.14166667,38.7525,-90.3736,161.8,St Louis
3490,1972,58,STL,54.55833333,38.7525,-90.3736,161.8,St Louis
3491,1973,58,STL,55.93333333,38.7525,-90.3736,161.8,St Louis
3492,1974,58,STL,54.85,38.7525,-90.3736,161.8,St Louis
3493,1975,58,STL,55.24166667,38.7525,-90.3736,161.8,St Louis
3494,1976,58,STL,54.05,38.7525,-90.3736,161.8,St Louis
3495,1977,58,STL,55.425,38.7525,-90.3736,161.8,St Louis
3496,1978,58,STL,53.225,38.7525,-90.3736,161.8,St Louis
3497,1979,58,STL,54.09166667,38.7525,-90.3736,161.8,St Louis
3498,1980,58,STL,56.38333333,38.7525,-90.3736,161.8,St Louis
3499,1981,58,STL,56.09166667,38.7525,-90.3736,161.8,St Louis
3500,1982,58,STL,54.825,38.7525,-90.3736,161.8,St Louis
3501,1983,58,STL,55.875,38.7525,-90.3736,161.8,St Louis
3502,1984,58,STL,56.35833333,38.7525,-90.3736,161.8,St Louis
3503,1985,58,STL,55.18333333,38.7525,-90.3736,161.8,St Louis
3504,1986,58,STL,57.58333333,38.7525,-90.3736,161.8,St Louis
3505,1987,58,STL,58.15833333,38.7525,-90.3736,161.8,St Louis
3506,1988,58,STL,56.95833333,38.7525,-90.3736,161.8,St Louis
3507,1989,58,STL,55.65,38.7525,-90.3736,161.8,St Louis
3508,1990,58,STL,58.99166667,38.7525,-90.3736,161.8,St Louis
3509,1991,58,STL,59.175,38.7525,-90.3736,161.8,St Louis
3510,1992,58,STL,57.14166667,38.7525,-90.3736,161.8,St Louis
3511,1993,58,STL,55.525,38.7525,-90.3736,161.8,St Louis
3512,1994,58,STL,57.69166667,38.7525,-90.3736,161.8,St Louis
3513,1995,58,STL,57,38.7525,-90.3736,161.8,St Louis
3514,1996,58,STL,54.89166667,38.7525,-90.3736,161.8,St Louis
3515,1997,58,STL,55.06666667,38.7525,-90.3736,161.8,St Louis
3516,1998,58,STL,58.66666667,38.7525,-90.3736,161.8,St Louis
3517,1999,58,STL,57.93333333,38.7525,-90.3736,161.8,St Louis
3518,2000,58,STL,56.13333333,38.7525,-90.3736,161.8,St Louis
3519,2001,58,STL,57.69166667,38.7525,-90.3736,161.8,St Louis
3520,2002,58,STL,57.825,38.7525,-90.3736,161.8,St Louis
3521,2003,58,STL,56.45833333,38.7525,-90.3736,161.8,St Louis
3522,2004,58,STL,57.53333333,38.7525,-90.3736,161.8,St Louis
3523,2005,58,STL,57.95,38.7525,-90.3736,161.8,St Louis
3524,2006,58,STL,58.45,38.7525,-90.3736,161.8,St Louis
3525,2007,58,STL,58.33333333,38.7525,-90.3736,161.8,St Louis
3526,2008,58,STL,55.425,38.7525,-90.3736,161.8,St Louis
3527,2009,58,STL,56.55,38.7525,-90.3736,161.8,St Louis
3528,2010,58,STL,58.00833333,38.7525,-90.3736,161.8,St Louis
3529,2011,58,STL,58.66666667,38.7525,-90.3736,161.8,St Louis
3530,2012,58,STL,61.14166667,38.7525,-90.3736,161.8,St Louis
3531,2013,58,STL,56.43333333,38.7525,-90.3736,161.8,St Louis
3532,2014,58,STL,55.79166667,38.7525,-90.3736,161.8,St Louis
3533,2015,58,STL,58.8,38.7525,-90.3736,161.8,St Louis
3534,2016,58,STL,60.40833333,38.7525,-90.3736,161.8,St Louis
3535,2017,58,STL,60.225,38.7525,-90.3736,161.8,St Louis
3536,2018,58,STL,57.39166667,38.7525,-90.3736,161.8,St Louis
3537,2019,58,STL,57.175,38.7525,-90.3736,161.8,St Louis
3538,2020,58,STL,58.19166667,38.7525,-90.3736,161.8,St Louis
